"filename", "language", "C++", "CMake", "YAML", "Markdown", "Dart", "Groovy", "Properties", "XML", "Swift", "JSON", "Kotlin", "HTML", "Shell Script", "comment", "blank", "total"
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_@.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_@_black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_attach.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_attach_black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_attach_light.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_collect.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_collect_blue.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_component_comment.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_component_like.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_component_view.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_dark_func/topic_@.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_dark_func/topic_emoji.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_dark_func/topic_picture.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_detail_more.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_emoji.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_emoji_black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_line_image.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_picture.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/topic_water.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/xusun/Desktop/Flutter/offershow/lib/img/vote.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/water.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/img/water_total/1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/img/water_total/2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/img/water_total/3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/lottie/book.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/lottie/loading.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/cached_network_image/cached_image_widget.dart", "Dart", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 108, 45, 322
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/cached_network_image/image_provider/_image_loader.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 78
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/cached_network_image/image_provider/cached_network_image_provider.dart", "Dart", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 130
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/cached_network_image/image_provider/multi_image_stream_completer.dart", "Dart", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 175
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/custom_layout.dart", "Dart", 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61, 449
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/flutter_page_indicator/flutter_page_indicator.dart", "Dart", 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 17, 58, 349
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/swiper.dart", "Dart", 0, 0, 0, 0, 846, 0, 0, 0, 0, 0, 0, 0, 0, 42, 116, 1004
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/swiper_control.dart", "Dart", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 134
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/swiper_controller.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/swiper_pagination.dart", "Dart", 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 20, 49, 305
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/swiper_plugin.dart", "Dart", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 55
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/transformer_page_view/index_controller.dart", "Dart", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 120
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/transformer_page_view/parallax.dart", "Dart", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 152
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/card_swiper/transformer_page_view/transformer_page_view.dart", "Dart", 0, 0, 0, 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 68, 82, 596
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/contained_tab_bar_view/contained_tab_bar_view.dart", "Dart", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/contained_tab_bar_view/src/contained_tab_bar_view.dart", "Dart", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 28, 30, 263
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/contained_tab_bar_view/src/enums.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 7
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/contained_tab_bar_view/src/tab_bar_properties.dart", "Dart", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 111
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/contained_tab_bar_view/src/tab_bar_view_properties.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 21
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/action_item.dart", "Dart", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 17
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/bottom_action_item.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 19
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/bottom_action_sheet.dart", "Dart", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 446
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/choice_config.dart", "Dart", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/choice_item.dart", "Dart", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 24
"/Users/xusun/Desktop/Flutter/offershow/lib/outer/showActionSheet/top_action_item.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 33
"/Users/xusun/Desktop/Flutter/offershow/lib/page/404.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/xusun/Desktop/Flutter/offershow/lib/page/PicSquare/pic_square.dart", "Dart", 0, 0, 0, 0, 1351, 0, 0, 0, 0, 0, 0, 0, 0, 20, 52, 1423
"/Users/xusun/Desktop/Flutter/offershow/lib/page/about/about.dart", "Dart", 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 235
"/Users/xusun/Desktop/Flutter/offershow/lib/page/account/account.dart", "Dart", 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 342
"/Users/xusun/Desktop/Flutter/offershow/lib/page/blacklist/black_list.dart", "Dart", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 347
"/Users/xusun/Desktop/Flutter/offershow/lib/page/broke.dart", "Dart", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/xusun/Desktop/Flutter/offershow/lib/page/collection_detail/collection_detail.dart", "Dart", 0, 0, 0, 0, 542, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 567
"/Users/xusun/Desktop/Flutter/offershow/lib/page/collection_tab/collection_tab.dart", "Dart", 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 379
"/Users/xusun/Desktop/Flutter/offershow/lib/page/column/column.dart", "Dart", 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 639
"/Users/xusun/Desktop/Flutter/offershow/lib/page/crop/crop.dart", "Dart", 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 345
"/Users/xusun/Desktop/Flutter/offershow/lib/page/essence/essence.dart", "Dart", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 183
"/Users/xusun/Desktop/Flutter/offershow/lib/page/explore/explore.dart", "Dart", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 167
"/Users/xusun/Desktop/Flutter/offershow/lib/page/home.dart", "Dart", 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 322
"/Users/xusun/Desktop/Flutter/offershow/lib/page/home/homeNew.dart", "Dart", 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 387
"/Users/xusun/Desktop/Flutter/offershow/lib/page/home/myhome.dart", "Dart", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 150
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/homeHot.dart", "Dart", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 112
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/homeHotNoScaffold.dart", "Dart", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 128
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/10.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/4.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/5.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/6.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/7.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/8.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/hot/img/9.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xusun/Desktop/Flutter/offershow/lib/page/login/login.dart", "Dart", 0, 0, 0, 0, 497, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 522
"/Users/xusun/Desktop/Flutter/offershow/lib/page/login/login_helper.dart", "Dart", 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 190
"/Users/xusun/Desktop/Flutter/offershow/lib/page/me/me.dart", "Dart", 0, 0, 0, 0, 584, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 616
"/Users/xusun/Desktop/Flutter/offershow/lib/page/me_func/me_func.dart", "Dart", 0, 0, 0, 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 502
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg/msg.dart", "Dart", 0, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 400
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg_detail/msg_detail.dart", "Dart", 0, 0, 0, 0, 1130, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43, 1185
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg_three/1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg_three/2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg_three/3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/xusun/Desktop/Flutter/offershow/lib/page/msg_three/msg_three.dart", "Dart", 0, 0, 0, 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 575
"/Users/xusun/Desktop/Flutter/offershow/lib/page/new/new.dart", "Dart", 0, 0, 0, 0, 1529, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49, 1581
"/Users/xusun/Desktop/Flutter/offershow/lib/page/new_reply/homeNewReply.dart", "Dart", 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 182
"/Users/xusun/Desktop/Flutter/offershow/lib/page/person_detail/personDetail.dart", "Dart", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 209
"/Users/xusun/Desktop/Flutter/offershow/lib/page/personal/personal.dart", "Dart", 0, 0, 0, 0, 1233, 0, 0, 0, 0, 0, 0, 0, 0, 39, 51, 1323
"/Users/xusun/Desktop/Flutter/offershow/lib/page/photo_view/photo_view.dart", "Dart", 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 270
"/Users/xusun/Desktop/Flutter/offershow/lib/page/question/answer.dart", "Dart", 0, 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 381
"/Users/xusun/Desktop/Flutter/offershow/lib/page/question/question.dart", "Dart", 0, 0, 0, 0, 645, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 669
"/Users/xusun/Desktop/Flutter/offershow/lib/page/scan_qrcode/scan_qrcode.dart", "Dart", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 136
"/Users/xusun/Desktop/Flutter/offershow/lib/page/search/search.dart", "Dart", 0, 0, 0, 0, 960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 998
"/Users/xusun/Desktop/Flutter/offershow/lib/page/setting/setting.dart", "Dart", 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 318
"/Users/xusun/Desktop/Flutter/offershow/lib/page/square/square.dart", "Dart", 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 261
"/Users/xusun/Desktop/Flutter/offershow/lib/page/square/squareHome.dart", "Dart", 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 284
"/Users/xusun/Desktop/Flutter/offershow/lib/page/start/start.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 112
"/Users/xusun/Desktop/Flutter/offershow/lib/page/test/test.dart", "Dart", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/At_someone.dart", "Dart", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 193
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/Your_emoji.dart", "Dart", 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 281
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/alter_sent.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/audio_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/detail_cont.dart", "Dart", 0, 0, 0, 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 465
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/emoji.dart", "Dart", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 157
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_RichInput.dart", "Dart", 0, 0, 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 448
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_comment.dart", "Dart", 0, 0, 0, 0, 737, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 763
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_comment_tab.dart", "Dart", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 220
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_detail.dart", "Dart", 0, 0, 0, 0, 1206, 0, 0, 0, 0, 0, 0, 0, 0, 23, 43, 1272
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_detailBottom.dart", "Dart", 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 236
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_detail_time.dart", "Dart", 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 316
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_edit.dart", "Dart", 0, 0, 0, 0, 542, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 587
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_more.dart", "Dart", 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 443
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_sendFunc.dart", "Dart", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 124
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_vote.dart", "Dart", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 200
"/Users/xusun/Desktop/Flutter/offershow/lib/page/topic/topic_water.dart", "Dart", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 121
"/Users/xusun/Desktop/Flutter/offershow/lib/page/user_list/user_list.dart", "Dart", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 247
"/Users/xusun/Desktop/Flutter/offershow/lib/page/waterTask/task_list.dart", "Dart", 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 235
"/Users/xusun/Desktop/Flutter/offershow/lib/page/waterTask/water_inout_detail.dart", "Dart", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 257
"/Users/xusun/Desktop/Flutter/offershow/lib/page/waterTask/water_task.dart", "Dart", 0, 0, 0, 0, 727, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 766
"/Users/xusun/Desktop/Flutter/offershow/lib/page/water_total/water_total.dart", "Dart", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 156
"/Users/xusun/Desktop/Flutter/offershow/lib/router/router.dart", "Dart", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84
"/Users/xusun/Desktop/Flutter/offershow/lib/util/cache_manager.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 18
"/Users/xusun/Desktop/Flutter/offershow/lib/util/interface.dart", "Dart", 0, 0, 0, 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 501
"/Users/xusun/Desktop/Flutter/offershow/lib/util/mid_request.dart", "Dart", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 147
"/Users/xusun/Desktop/Flutter/offershow/lib/util/provider.dart", "Dart", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 195
"/Users/xusun/Desktop/Flutter/offershow/lib/util/storage.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 26
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/CHANGELOG.md", "Markdown", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 74
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/README.md", "Markdown", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/README.md", "Markdown", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/integration_test/path_provider_test.dart", "Dart", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 61
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/lib/main.dart", "Dart", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 104
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/linux/flutter/generated_plugins.cmake", "CMake", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/linux/main.cc", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/linux/my_application.cc", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 50
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/linux/my_application.h", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 23
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/pubspec.yaml", "YAML", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 31
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/test_driver/integration_test.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/path_provider_linux.dart", "Dart", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id_real.dart", "Dart", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 79
"/Users/xusun/Desktop/Flutter/offershow/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id_stub.dart", "Dart", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 7
